order_id,order_datetime,pickup_area,drop_area,distance_km,estimated_time_min,order_value,festival_flag,delivery_agent_id,traffic_level,weather_condition,delivery_time_min
ORD104355,2023-10-08 01:40:00,Andheri,Kurla,3.22,10,772.72,No,AG2,Medium,Clear,9.66
ORD104356,2023-10-26 08:55:00,Colaba,Borivali,1.49,20,203.79,Yes,AG92,Low,Foggy,7.52
ORD104357,2023-10-05 16:37:00,Goregaon,Borivali,3.32,15,304.94,No,AG172,Medium,Clear,9.92
ORD104358,2023-10-29 15:13:00,Goregaon,Colaba,3.07,20,189.01,No,AG176,Medium,Clear,8.6
ORD104359,2023-10-24 02:50:00,Andheri,Powai,1.33,10,490.07,No,AG33,Low,Clear,2.92
ORD104360,2023-10-16 21:39:00,Borivali,Powai,0.77,18,213.5,No,AG107,Medium,Clear,4.8
ORD104361,2023-10-03 05:32:00,Borivali,Andheri,3.22,20,493.57,No,AG139,Low,Rainy,11.25
ORD104362,2023-10-13 20:48:00,Colaba,Goregaon,3.94,15,758.89,No,AG148,Low,Rainy,14.74
ORD104363,2023-10-17 11:31:00,Powai,Andheri,2.86,18,715.05,No,AG131,High,Rainy,14.38
ORD104364,2023-10-17 14:11:00,Thane,Andheri,1.52,15,352.41,No,AG282,Medium,Foggy,10.81
ORD104365,2023-10-11 22:23:00,Borivali,Thane,3.5,18,706.39,Yes,AG205,Medium,Rainy,12.56
ORD104366,2023-10-17 22:30:00,Colaba,Thane,0.86,15,934.94,Yes,AG247,Low,Clear,3.48
ORD104367,2023-10-23 15:30:00,Borivali,Kurla,2.49,20,412.77,Yes,AG73,Medium,Clear,9.28
ORD104368,2023-10-09 18:25:00,Goregaon,Thane,1.24,20,396.21,No,AG93,Low,Clear,3.61
ORD104369,2023-10-21 18:41:00,Goregaon,Kurla,1.33,10,614.29,No,AG274,Medium,Clear,6.37
ORD104370,2023-10-02 06:14:00,Bandra,Bandra,1.41,18,320.95,Yes,AG275,High,Clear,9.26
ORD104371,2023-10-29 06:28:00,Thane,Powai,2.24,10,686.42,Yes,AG118,High,Clear,10.49
ORD104372,2023-10-28 07:25:00,Andheri,Goregaon,0.73,12,849.04,No,AG294,Low,Rainy,5.03
ORD104373,2023-10-07 09:27:00,Goregaon,Andheri,2.29,20,513.39,No,AG1,Medium,Clear,7.23
ORD104374,2023-10-29 12:36:00,Thane,Andheri,2.8,18,711.56,No,AG154,High,Clear,10.28
ORD104375,2023-10-06 11:16:00,Goregaon,Powai,2.67,10,686.7,No,AG241,Low,Clear,7.38
ORD104376,2023-10-18 02:08:00,Kurla,Borivali,2.22,10,134.8,No,AG124,Low,Clear,7.31
ORD104377,2023-10-25 02:18:00,Kurla,Bandra,4.28,12,265.07,No,AG120,High,Clear,13.15
ORD104378,2023-10-15 16:22:00,Andheri,Powai,1.15,10,904.18,No,AG34,Medium,Clear,6.34
ORD104379,2023-10-08 18:02:00,Thane,Bandra,2.78,15,945.0,Yes,AG130,Medium,Clear,8.52
ORD104380,2023-10-15 16:39:00,Thane,Goregaon,0.78,20,802.4,No,AG185,Low,Rainy,4.92
ORD104381,2023-10-11 13:28:00,Goregaon,Colaba,0.82,10,929.12,Yes,AG142,,Rainy,7.78
ORD104382,2023-10-15 13:26:00,Powai,Borivali,3.08,10,375.53,Yes,AG194,Medium,Clear,8.36
ORD104383,2023-10-12 15:20:00,Thane,Kurla,3.05,12,322.94,No,AG43,Medium,Clear,9.33
ORD104384,2023-10-09 12:01:00,Andheri,Borivali,4.45,15,445.87,No,AG192,Medium,Rainy,14.61
ORD104385,2023-10-06 14:14:00,Andheri,Kurla,3.01,10,149.81,No,AG247,Medium,Clear,8.68
ORD104386,2023-10-09 20:04:00,Kurla,Goregaon,4.82,20,828.88,No,AG150,Medium,Clear,13.82
ORD104387,2023-10-12 02:18:00,Bandra,Borivali,0.72,20,985.76,No,AG298,Medium,Clear,2.69
ORD104388,2023-10-27 16:32:00,Borivali,Borivali,0.94,10,841.63,Yes,AG102,Medium,Rainy,7.31
ORD104389,2023-10-18 20:05:00,Colaba,Colaba,0.7,15,599.48,Yes,AG77,Low,Rainy,3.42
ORD104390,2023-10-26 08:59:00,Powai,Andheri,1.33,20,365.75,No,AG184,Medium,Foggy,9.79
ORD104391,2023-10-08 03:07:00,Colaba,Kurla,2.94,20,277.93,No,AG48,Low,Clear,6.39
ORD104392,2023-10-03 11:02:00,Kurla,Bandra,3.41,15,427.66,No,AG59,Medium,Clear,9.1
ORD104393,2023-10-18 06:21:00,Powai,Goregaon,,15,700.27,No,AG134,High,Clear,7.7
ORD104394,2023-10-07 21:21:00,Colaba,Bandra,4.76,10,502.36,Yes,AG235,Medium,Rainy,16.13
ORD104395,2023-10-09 09:47:00,Borivali,Thane,4.29,18,940.65,Yes,AG270,Low,Clear,10.76
ORD104396,2023-10-27 21:54:00,,Borivali,1.83,12,868.8,No,AG265,Low,Clear,7.59
ORD104397,2023-10-09 06:45:00,Thane,Thane,0.85,18,192.16,No,AG239,Low,Clear,2.13
ORD104398,2023-10-20 04:54:00,Colaba,Goregaon,1.26,18,218.37,No,AG163,Low,Rainy,5.85
ORD104399,2023-10-25 22:47:00,Thane,Thane,1.07,20,708.62,No,AG110,Medium,Clear,5.14
ORD104400,2023-10-18 08:00:00,Goregaon,Borivali,1.05,15,307.69,No,AG33,Medium,Foggy,9.19
ORD104401,2023-10-25 09:18:00,Colaba,Kurla,,20,811.93,Yes,AG69,Low,Clear,8.39
ORD104402,2023-10-27 11:50:00,Thane,Kurla,1.61,12,632.22,No,AG5,Low,Clear,4.74
ORD104403,2023-10-13 12:52:00,Powai,,2.11,10,306.85,No,AG149,Medium,Clear,6.28
ORD104404,2023-10-19 20:00:00,Powai,Bandra,4.95,12,530.82,No,AG8,Medium,Clear,11.9
ORD104405,2023-10-16 20:32:00,Borivali,Bandra,3.58,20,465.47,No,AG299,High,Clear,13.84
ORD104406,2023-10-25 04:55:00,Andheri,Goregaon,4.77,20,885.84,No,AG165,Low,Rainy,13.33
ORD104407,2023-10-13 07:14:00,Bandra,Borivali,1.14,20,128.95,No,AG147,High,Clear,9.7
ORD104408,2023-10-24 23:13:00,Andheri,Andheri,2.22,20,906.26,Yes,AG125,Medium,Clear,7.96
ORD104409,2023-10-16 07:33:00,Borivali,Goregaon,3.0,18,686.87,Yes,AG226,Low,Rainy,8.96
ORD104410,2023-10-19 17:48:00,Colaba,Thane,0.85,10,763.78,No,AG254,Low,Clear,1.52
ORD104411,2023-10-15 23:52:00,Borivali,Powai,0.52,18,102.35,No,AG223,Medium,Clear,4.39
ORD104412,2023-10-15 10:50:00,Powai,Goregaon,3.52,20,665.42,Yes,AG218,Medium,Clear,9.7
ORD104413,2023-10-03 10:54:00,Borivali,Kurla,3.39,15,629.64,Yes,AG49,Low,Clear,8.92
ORD104414,2023-10-07 13:49:00,Kurla,Powai,2.35,18,583.49,No,AG264,High,Clear,11.04
ORD104415,2023-10-31 22:26:00,Andheri,Powai,2.7,20,807.28,No,AG100,Low,Clear,6.72
ORD104416,2023-10-07 14:28:00,Kurla,Andheri,2.37,20,600.28,Yes,AG27,Medium,Clear,6.51
ORD104417,2023-10-28 17:01:00,Borivali,Goregaon,0.61,10,871.39,No,AG271,Medium,Foggy,7.74
ORD104418,2023-10-12 04:36:00,Kurla,Goregaon,2.01,12,309.37,No,AG192,Medium,Clear,6.97
ORD104419,2023-10-28 04:19:00,Powai,Thane,1.3,18,825.38,No,AG258,High,Clear,6.73
ORD104420,2023-10-31 23:00:00,Borivali,Colaba,0.94,18,261.38,Yes,AG27,High,Rainy,11.5
ORD104421,2023-10-16 21:53:00,Andheri,Thane,4.81,18,831.81,No,AG31,Low,Clear,11.47
ORD104422,2023-10-12 10:14:00,Thane,Powai,3.2,20,946.42,No,AG52,Medium,Clear,8.87
ORD104423,2023-10-14 13:43:00,Borivali,Thane,3.78,10,402.12,Yes,AG275,High,Clear,14.83
ORD104424,2023-10-25 12:48:00,Andheri,Kurla,1.92,20,576.9,No,AG246,Medium,Foggy,12.06
ORD104425,2023-10-25 22:34:00,Andheri,Goregaon,2.27,20,692.5,Yes,AG125,Medium,Clear,8.06
ORD104426,2023-10-10 10:37:00,Powai,Bandra,1.57,15,171.52,No,AG44,High,Foggy,13.08
ORD104427,2023-10-01 18:50:00,Colaba,Andheri,0.94,10,,No,AG160,Medium,Rainy,8.88
ORD104428,2023-10-02 04:09:00,Bandra,Thane,1.31,18,424.53,Yes,AG106,Low,Clear,2.13
ORD104429,2023-10-31 10:36:00,Bandra,Goregaon,4.09,12,885.21,Yes,AG299,High,Rainy,17.25
ORD104430,2023-10-21 19:58:00,Powai,Colaba,3.55,18,889.01,No,AG44,High,Clear,12.26
ORD104431,2023-10-20 18:55:00,Powai,Kurla,2.96,20,730.7,Yes,AG167,Medium,Clear,8.26
ORD104432,2023-10-13 12:13:00,Bandra,Kurla,2.64,10,690.15,No,AG48,Medium,Clear,8.73
ORD104433,2023-10-31 12:04:00,Powai,Andheri,4.65,10,760.32,No,AG34,High,Clear,14.5
ORD104434,2023-10-18 12:12:00,Goregaon,Andheri,0.83,10,429.39,No,AG129,High,Foggy,10.13
ORD104435,2023-10-16 03:21:00,Bandra,Borivali,1.76,15,464.07,No,AG118,High,Clear,11.74
ORD104436,2023-10-19 14:40:00,Borivali,Powai,2.07,18,598.33,No,AG222,Medium,Clear,6.54
ORD104437,2023-10-29 09:05:00,Borivali,Thane,4.02,15,944.23,Yes,AG247,Medium,Rainy,13.2
ORD104438,2023-10-06 03:43:00,Borivali,Kurla,4.97,12,751.6,Yes,AG274,Medium,Foggy,18.13
ORD104439,2023-10-18 05:02:00,Bandra,Andheri,1.58,20,595.89,Yes,AG212,Low,Foggy,7.56
ORD104440,2023-10-27 22:38:00,Kurla,Powai,4.43,15,793.37,No,AG88,Medium,Rainy,13.59
ORD104441,2023-10-16 00:11:00,Borivali,Bandra,4.24,15,433.8,No,AG54,Medium,Clear,10.56
ORD104442,2023-10-07 02:58:00,Bandra,Colaba,1.51,20,757.42,No,AG8,High,Clear,8.59
ORD104443,2023-10-31 12:18:00,Colaba,Colaba,2.3,10,469.61,No,AG249,High,Clear,9.53
ORD104444,2023-10-07 07:18:00,Kurla,Thane,2.34,20,351.7,No,AG281,Low,Clear,4.85
ORD104445,2023-10-22 16:04:00,Andheri,Bandra,4.9,18,648.75,Yes,AG40,Medium,Clear,12.35
ORD104446,2023-10-15 01:23:00,Kurla,Colaba,1.31,20,718.19,Yes,AG281,Medium,Foggy,10.59
ORD104447,2023-10-17 00:10:00,Kurla,Thane,4.1,10,513.36,No,AG234,High,Foggy,20.27
ORD104448,2023-10-11 13:25:00,Powai,Goregaon,2.0,20,608.95,No,AG50,Low,Clear,6.11
ORD104449,2023-10-06 03:08:00,Bandra,Andheri,3.79,15,724.66,No,AG24,Medium,Rainy,13.35
ORD104450,2023-10-18 13:30:00,Goregaon,Thane,2.39,12,,No,AG208,Medium,Clear,6.37
ORD104451,2023-10-24 02:24:00,Colaba,,3.1,15,906.01,No,AG269,High,Clear,12.9
ORD104452,2023-10-31 06:08:00,Powai,Borivali,4.25,12,419.09,Yes,AG164,Medium,Foggy,14.48
ORD104453,2023-10-28 06:19:00,Bandra,Andheri,4.12,20,956.33,No,AG217,Medium,Clear,10.87
ORD104454,2023-10-14 22:42:00,Thane,Powai,4.4,18,673.55,No,AG155,High,Rainy,19.42
ORD104455,2023-10-16 05:38:00,Goregaon,Goregaon,0.77,20,808.93,Yes,AG66,Medium,Clear,6.24
ORD104456,2023-10-19 09:37:00,Goregaon,Borivali,3.61,10,729.79,No,AG170,Low,Rainy,11.4
ORD104457,2023-10-07 16:45:00,,Andheri,1.13,20,285.01,No,AG233,Low,Clear,4.49
ORD104458,2023-10-22 14:17:00,Andheri,Powai,2.37,12,164.29,No,AG28,High,Clear,11.93
ORD104459,2023-10-07 00:09:00,Andheri,,2.97,15,753.66,Yes,AG209,Medium,Clear,9.6
ORD104460,2023-10-15 02:52:00,Goregaon,Thane,2.31,18,559.95,Yes,AG281,Medium,Clear,7.35
ORD104461,2023-10-13 19:51:00,Colaba,Kurla,2.84,20,731.99,Yes,AG2,Medium,Clear,8.12
ORD104462,2023-10-08 16:21:00,Andheri,Kurla,4.98,20,529.16,Yes,AG74,High,Clear,16.0
ORD104463,2023-10-30 18:56:00,Andheri,Borivali,1.11,15,381.01,No,AG220,Medium,Rainy,6.94
ORD104464,2023-10-16 14:29:00,Goregaon,Powai,3.54,18,356.52,No,AG297,Medium,Rainy,12.6
ORD104465,2023-10-19 01:47:00,Goregaon,Colaba,2.28,20,,No,AG102,Low,Clear,6.16
ORD104466,2023-10-03 09:41:00,Powai,Borivali,1.1,20,349.1,No,AG126,Medium,Clear,4.57
ORD104467,2023-10-29 14:22:00,Powai,Powai,1.21,12,743.21,Yes,AG37,Low,Rainy,7.96
ORD104468,2023-10-23 22:50:00,Borivali,Goregaon,4.77,12,445.56,No,AG191,High,Clear,15.79
ORD104469,2023-10-10 12:39:00,Borivali,Goregaon,4.46,10,,No,AG135,High,Clear,15.7
ORD104470,2023-10-27 05:26:00,Kurla,Powai,4.58,15,228.53,No,AG92,Low,Clear,9.95
ORD104471,2023-10-08 05:57:00,Kurla,Powai,4.96,18,284.48,Yes,AG101,Medium,Clear,13.55
ORD104472,2023-10-20 23:27:00,Andheri,Goregaon,1.44,20,717.32,No,AG7,Medium,Clear,4.75
ORD104473,2023-10-15 12:58:00,Thane,Andheri,2.1,20,604.21,No,AG207,Medium,Clear,7.62
ORD104474,2023-10-22 05:44:00,Colaba,Powai,3.51,10,283.49,No,AG18,Medium,Clear,10.54
ORD104475,2023-10-19 03:25:00,Andheri,Andheri,2.68,20,912.54,Yes,AG28,High,Clear,12.64
ORD104476,2023-10-23 01:15:00,Kurla,Powai,2.38,15,,No,AG95,High,Clear,8.75
ORD104477,2023-10-29 05:17:00,Bandra,,2.11,10,478.96,No,AG100,Medium,Clear,6.55
ORD104478,2023-10-29 20:34:00,Andheri,Kurla,3.17,15,282.06,Yes,AG28,Medium,Rainy,10.56
ORD104479,2023-10-10 21:58:00,Goregaon,Bandra,3.09,10,449.22,No,AG95,Medium,Rainy,11.34
ORD104480,2023-10-03 22:46:00,Andheri,Goregaon,1.23,20,542.48,Yes,AG258,High,Clear,8.35
ORD104481,2023-10-24 06:58:00,Goregaon,Goregaon,2.62,10,365.72,No,AG222,Medium,Clear,8.83
ORD104482,2023-10-16 13:48:00,Goregaon,Andheri,2.99,12,792.18,No,AG172,Medium,Clear,11.23
ORD104483,2023-10-18 03:23:00,Colaba,Goregaon,3.07,18,454.54,Yes,AG172,Low,Clear,8.49
ORD104484,2023-10-03 03:32:00,Andheri,Andheri,1.45,20,756.56,No,AG10,High,Foggy,12.41
ORD104485,2023-10-25 10:26:00,Borivali,Goregaon,3.84,18,286.36,Yes,AG168,Medium,Clear,11.4
ORD104486,2023-10-15 05:16:00,Bandra,Goregaon,0.61,20,439.33,No,AG71,Medium,Clear,5.45
ORD104487,2023-10-07 16:02:00,Borivali,Thane,2.1,18,107.25,No,AG87,Medium,Clear,7.1
ORD104488,2023-10-15 00:04:00,Powai,Kurla,4.01,12,782.77,No,AG148,Low,Foggy,12.96
ORD104489,2023-10-21 22:43:00,Kurla,Colaba,3.04,18,663.3,No,AG49,High,Clear,11.85
ORD104490,2023-10-24 14:24:00,Goregaon,Colaba,,10,836.04,No,AG50,Medium,Clear,6.84
ORD104491,2023-10-11 23:25:00,Powai,Bandra,3.63,18,510.05,No,AG149,Medium,Clear,10.67
ORD104492,2023-10-28 06:25:00,Andheri,Bandra,3.05,20,819.77,No,AG79,Low,Clear,7.24
ORD104493,2023-10-02 00:16:00,Thane,Kurla,4.08,15,682.82,Yes,AG14,Low,Clear,10.9
ORD104494,2023-10-04 22:58:00,Thane,Colaba,3.81,18,103.25,Yes,AG207,Medium,Clear,11.62
ORD104495,2023-10-05 10:42:00,Borivali,Borivali,3.25,18,328.32,No,AG210,Low,Clear,5.88
ORD104496,2023-10-24 14:31:00,Kurla,Andheri,2.7,18,544.5,No,AG246,Medium,Clear,6.6
ORD104497,2023-10-15 02:05:00,Powai,Colaba,1.1,20,656.82,No,AG19,Low,Clear,3.62
ORD104498,2023-10-18 21:15:00,Goregaon,Kurla,1.68,18,159.03,Yes,AG53,Medium,Clear,6.26
ORD104499,2023-10-23 14:08:00,Thane,Powai,2.39,20,734.57,No,AG162,Medium,Clear,6.03
ORD104500,2023-10-16 08:53:00,Borivali,Colaba,3.2,20,589.18,No,AG39,High,Rainy,13.5
ORD104501,2023-10-06 05:53:00,Goregaon,Borivali,2.81,15,573.2,No,AG132,Medium,Foggy,12.37
ORD104502,2023-10-01 19:06:00,Borivali,Borivali,1.8,10,362.84,No,AG164,Medium,Rainy,9.86
ORD104503,2023-10-06 09:07:00,Thane,Goregaon,0.53,20,635.34,No,AG290,Low,Clear,2.35
ORD104504,2023-10-18 23:25:00,Kurla,Andheri,2.73,12,124.74,No,AG73,Medium,Clear,7.85
ORD104505,2023-10-06 02:42:00,Bandra,Powai,1.79,18,158.23,No,AG10,High,Clear,9.02
ORD104506,2023-10-25 00:43:00,Thane,Thane,3.81,12,760.48,No,AG49,Low,Clear,8.12
ORD104507,2023-10-09 04:28:00,Colaba,Borivali,0.61,18,389.7,Yes,AG206,Low,Clear,2.71
ORD104508,2023-10-12 05:13:00,Andheri,Goregaon,3.13,15,412.27,No,AG218,Low,Clear,5.73
ORD104509,2023-10-23 01:57:00,Colaba,Andheri,4.74,20,,No,AG128,Medium,Clear,12.5
ORD104510,2023-10-22 17:13:00,Kurla,Bandra,1.28,10,501.06,No,AG106,Medium,Clear,6.58
ORD104511,2023-10-15 22:03:00,Goregaon,Powai,2.62,20,146.79,Yes,AG266,Low,Clear,5.89
ORD104512,2023-10-27 20:51:00,Powai,Goregaon,0.91,18,370.33,Yes,AG73,Low,Clear,2.98
ORD104513,2023-10-17 20:42:00,Bandra,Thane,3.32,10,574.41,No,AG66,High,Clear,13.06
ORD104514,2023-10-23 21:57:00,Andheri,Colaba,2.98,20,519.07,No,AG70,Medium,Clear,8.3
ORD104515,2023-10-04 12:44:00,Kurla,Powai,2.33,10,999.7,No,AG70,Medium,Clear,7.56
ORD104516,2023-10-10 14:03:00,Bandra,Goregaon,,18,449.89,No,AG143,High,Rainy,13.4
ORD104517,2023-10-20 00:03:00,Goregaon,Andheri,4.53,15,448.3,No,AG20,Medium,Rainy,15.55
ORD104518,2023-10-25 12:49:00,Goregaon,Goregaon,1.38,15,553.22,Yes,AG17,High,Clear,8.92
ORD104519,2023-10-07 07:23:00,Thane,Thane,0.6,20,271.27,No,AG164,High,Rainy,11.37
ORD104520,2023-10-30 07:12:00,Goregaon,Powai,4.38,12,888.67,No,AG119,Low,Clear,10.64
ORD104521,2023-10-03 00:26:00,Thane,Andheri,3.1,18,615.04,No,AG67,Medium,Clear,10.38
ORD104522,2023-10-01 00:21:00,,Powai,4.51,20,272.9,No,AG95,,Clear,13.25
ORD104523,2023-10-27 06:43:00,Colaba,Thane,3.19,20,814.1,No,AG91,High,Rainy,14.66
ORD104524,2023-10-22 02:14:00,Andheri,,4.15,15,130.9,No,AG25,Medium,Clear,11.78
ORD104525,2023-10-31 03:51:00,Goregaon,Bandra,2.43,10,984.31,No,AG191,Medium,Clear,8.53
ORD104526,2023-10-27 21:10:00,Thane,Andheri,3.87,18,878.63,No,AG194,High,Clear,13.12
ORD104527,2023-10-24 05:02:00,Goregaon,Bandra,4.61,10,621.68,No,AG72,High,Foggy,20.45
ORD104528,2023-10-14 16:06:00,Andheri,Colaba,3.07,18,200.17,Yes,AG15,High,Clear,12.03
ORD104529,2023-10-27 10:20:00,Thane,Powai,1.31,12,293.75,No,AG49,Medium,Clear,6.26
ORD104530,2023-10-18 20:12:00,Andheri,Powai,1.71,15,351.49,Yes,AG24,High,Clear,10.52
ORD104531,2023-10-20 06:59:00,Goregaon,Powai,1.39,12,316.93,Yes,AG39,Low,Rainy,7.21
ORD104532,2023-10-18 12:27:00,,Thane,1.61,20,547.77,Yes,AG59,Medium,Clear,8.03
ORD104533,2023-10-04 07:13:00,Borivali,Andheri,1.88,15,950.1,No,AG107,Medium,Clear,9.18
ORD104534,2023-10-04 11:20:00,Goregaon,Borivali,3.0,20,499.76,No,AG132,Medium,Clear,9.02
ORD104535,2023-10-06 00:25:00,Colaba,Andheri,3.15,12,695.41,No,AG274,Low,Clear,8.26
ORD104536,2023-10-21 10:00:00,Kurla,Colaba,2.42,18,719.72,Yes,AG158,Medium,Clear,10.21
ORD104537,2023-10-13 06:29:00,Borivali,Kurla,3.27,20,884.42,Yes,AG108,Low,Clear,6.92
ORD104538,2023-10-08 02:42:00,Colaba,Thane,0.87,10,130.44,No,AG115,Medium,Rainy,4.95
ORD104539,2023-10-27 08:41:00,Kurla,Colaba,0.9,18,463.9,Yes,AG295,Medium,Clear,5.76
ORD104540,2023-10-20 11:02:00,Powai,Bandra,1.27,18,806.26,No,AG52,High,Foggy,12.15
ORD104541,2023-10-03 06:26:00,Colaba,Colaba,2.83,12,833.38,No,AG99,Low,Rainy,8.46
ORD104542,2023-10-10 19:31:00,Colaba,Colaba,1.46,12,934.6,No,AG117,High,Clear,8.21
ORD104543,2023-10-04 22:34:00,Thane,Borivali,1.77,15,732.51,No,AG90,Low,Clear,2.98
ORD104544,2023-10-26 18:10:00,Goregaon,Thane,2.3,15,320.64,Yes,AG187,Medium,Rainy,12.3
ORD104545,2023-10-09 03:38:00,Bandra,Kurla,4.15,10,555.1,No,AG93,Medium,Clear,12.75
ORD104546,2023-10-11 20:44:00,Bandra,Bandra,0.56,18,129.11,No,AG265,Medium,Clear,3.89
ORD104547,2023-10-13 21:59:00,Andheri,Powai,3.42,10,682.24,No,AG194,High,Clear,12.7
ORD104548,2023-10-25 22:08:00,Andheri,Thane,3.51,10,598.87,Yes,AG60,Medium,Clear,10.22
ORD104549,2023-10-11 05:40:00,Andheri,Andheri,4.09,12,700.15,No,AG110,Medium,Clear,12.85
ORD104550,2023-10-25 22:20:00,Andheri,Kurla,4.7,10,937.13,No,AG82,Medium,Foggy,15.34
ORD104551,2023-10-28 21:30:00,Thane,Borivali,0.59,10,718.55,Yes,AG125,Medium,Rainy,7.01
ORD104552,2023-10-03 10:01:00,Andheri,Goregaon,1.19,20,388.4,No,AG131,Medium,Clear,6.63
ORD104553,2023-10-20 18:28:00,Thane,Colaba,4.49,15,278.86,Yes,AG172,Low,Clear,9.65
ORD104554,2023-10-13 16:40:00,Colaba,Powai,2.56,15,869.17,No,AG211,High,Clear,10.28
ORD104555,2023-10-24 07:32:00,Kurla,Colaba,3.04,18,274.9,No,AG146,High,Clear,12.25
ORD104556,2023-10-19 22:00:00,Powai,Powai,3.48,15,245.45,No,AG171,Medium,Clear,8.18
ORD104557,2023-10-08 00:39:00,Bandra,Borivali,3.56,18,285.95,No,AG65,High,Rainy,16.49
ORD104558,2023-10-25 03:19:00,Andheri,Bandra,4.69,20,557.96,No,AG111,Medium,Foggy,16.13
ORD104559,2023-10-08 23:27:00,Borivali,Powai,4.99,15,211.77,No,AG156,Medium,Clear,13.62
ORD104560,2023-10-25 07:39:00,Goregaon,Powai,3.74,20,944.31,No,AG96,Medium,Clear,9.79
ORD104561,2023-10-03 01:08:00,Goregaon,Borivali,1.79,15,969.63,Yes,AG257,High,Clear,10.03
ORD104562,2023-10-12 15:18:00,Kurla,Andheri,4.46,15,976.42,No,AG205,Medium,Clear,12.13
ORD104563,2023-10-07 04:24:00,Borivali,Borivali,0.72,20,135.21,No,AG153,Medium,Clear,3.26
ORD104564,2023-10-07 20:02:00,Bandra,Kurla,1.54,10,951.58,No,AG153,Medium,Rainy,8.14
ORD104565,2023-10-08 23:38:00,Thane,Kurla,4.54,10,997.67,No,AG227,Medium,Foggy,17.31
ORD104566,2023-10-31 14:47:00,Kurla,Thane,1.65,10,948.19,No,AG220,Medium,Foggy,11.26
ORD104567,2023-10-29 10:08:00,Andheri,Thane,1.49,10,703.85,No,AG3,Medium,Rainy,7.25
ORD104568,2023-10-09 10:41:00,Thane,Powai,1.12,15,731.11,No,AG89,Medium,Foggy,8.8
ORD104569,2023-10-26 01:33:00,Andheri,Goregaon,4.37,12,210.03,No,AG136,Medium,Foggy,16.06
ORD104570,2023-10-26 13:41:00,Bandra,Colaba,2.75,20,886.87,No,AG299,High,Clear,12.03
ORD104571,2023-10-27 09:48:00,Thane,Goregaon,3.54,12,153.68,No,AG263,High,Clear,13.35
ORD104572,2023-10-01 07:54:00,Powai,Goregaon,1.58,12,385.96,Yes,AG221,Medium,Clear,6.54
ORD104573,2023-10-24 10:21:00,Thane,Colaba,3.91,18,992.04,Yes,AG220,High,Clear,13.46
ORD104574,2023-10-08 06:34:00,Colaba,Bandra,3.92,10,480.1,No,AG99,High,Clear,14.01
ORD104575,2023-10-02 21:15:00,Goregaon,,1.91,15,218.04,Yes,AG138,Low,Rainy,6.84
ORD104576,2023-10-26 21:44:00,Bandra,Bandra,2.35,10,972.37,No,AG90,High,Clear,10.33
ORD104577,2023-10-24 07:38:00,Andheri,Powai,1.44,10,985.73,No,AG28,Low,Clear,1.8
ORD104578,2023-10-28 12:33:00,Colaba,Bandra,4.89,12,268.34,Yes,AG299,Medium,Clear,11.72
ORD104579,2023-10-11 05:28:00,Powai,Bandra,3.41,18,878.32,No,AG183,Medium,Clear,8.94
ORD104580,2023-10-21 00:04:00,Andheri,Andheri,4.71,10,451.38,No,AG127,Medium,Clear,11.59
ORD104581,2023-10-28 15:04:00,Bandra,Bandra,1.87,20,443.23,No,AG224,Medium,Clear,7.47
ORD104582,2023-10-31 06:03:00,Bandra,Colaba,4.02,20,336.43,Yes,AG233,,Clear,9.47
ORD104583,2023-10-21 04:13:00,Goregaon,Andheri,3.95,10,140.24,No,AG243,Low,Clear,8.26
ORD104584,2023-10-05 02:11:00,Colaba,Goregaon,3.61,12,341.21,No,AG125,High,Clear,13.86
ORD104585,2023-10-19 17:53:00,Thane,Borivali,4.85,12,148.4,Yes,AG142,Medium,Clear,11.38
ORD104586,2023-10-26 06:15:00,Thane,Kurla,2.27,15,931.93,No,AG294,High,Clear,11.81
ORD104587,2023-10-17 02:27:00,Andheri,Andheri,1.09,18,695.55,No,AG282,Medium,Clear,5.36
ORD104588,2023-10-24 14:19:00,Colaba,Bandra,3.52,12,897.96,Yes,AG185,Medium,Clear,10.73
ORD104589,2023-10-06 23:12:00,Bandra,Colaba,3.78,15,745.56,No,AG91,Medium,Clear,9.62
ORD104590,2023-10-08 13:11:00,Powai,Andheri,3.09,20,218.16,No,AG242,Medium,Clear,8.42
ORD104591,2023-10-20 07:19:00,Goregaon,Colaba,1.43,20,946.52,Yes,AG119,Low,Clear,3.72
ORD104592,2023-10-10 18:28:00,Bandra,Thane,2.77,20,909.9,Yes,AG183,Medium,Foggy,13.35
ORD104593,2023-10-31 20:12:00,Kurla,Andheri,1.9,10,413.27,Yes,AG208,Low,Clear,5.58
ORD104594,2023-10-09 15:05:00,Kurla,Goregaon,2.42,18,200.38,Yes,AG48,Medium,Clear,8.24
ORD104595,2023-10-31 11:25:00,Andheri,Powai,3.4,15,733.74,No,AG172,High,Rainy,15.58
ORD104596,2023-10-13 05:30:00,Andheri,Borivali,3.85,18,755.53,Yes,AG91,Low,Foggy,11.93
ORD104597,2023-10-15 13:32:00,Colaba,Bandra,1.55,10,907.15,No,AG197,Medium,Clear,7.15
ORD104598,2023-10-20 23:27:00,Kurla,Thane,2.32,15,147.39,No,AG207,Medium,Rainy,10.29
ORD104599,2023-10-25 04:52:00,Colaba,Borivali,1.71,15,227.53,No,AG190,Low,Rainy,5.88
